,Unnamed: 0,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,label,batch_id
553,103,49844664787,49827219154,Lifi,2025-09-24 01:10:31.279128+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49844.664787,49827.219154,50000.0,0.99689329574,0.99654438308,USDT,crvUSD,crvUSD -> USDT,3.0
554,104,249794289149831034000000,249706861148628593138100,Lifi,2025-09-24 01:10:32.103348+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249794.28914983105,249706.8611486286,250000.0,0.999177156599324,0.9988274445945144,FRAX,crvUSD,crvUSD -> FRAX,3.0
555,105,49953776700951401000000,49936292879106068009650,Lifi,2025-09-24 01:10:33.735616+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49953.7767009514,49936.29287910607,50000.0,0.999075534019028,0.9987258575821214,GHO,USDe,USDe -> GHO,3.0
556,106,198990172081,198920525521,Lifi,2025-09-24 01:10:34.613997+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,198990.172081,198920.525521,200000.0,0.994950860405,0.994602627605,USDT,FRAX,FRAX -> USDT,3.0
557,107,249090660367558963625984,249003478636430317988715,Lifi,2025-09-24 01:10:35.838493+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249090.66036755897,249003.4786364303,250000.0,0.996362641470236,0.9960139145457212,USDe,USDC,USDC -> USDe,3.0
558,108,149603899753,149551538388,Lifi,2025-09-24 01:10:37.163149+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149603.899753,149551.538388,150000.0,0.9973593316866668,0.99701025592,USDC,crvUSD,crvUSD -> USDC,3.0
559,109,250115698240942660000000,250028157746558330069000,Lifi,2025-09-24 01:10:38.322905+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,250115.69824094267,250028.1577465583,250000.0,1.0004627929637706,1.0001126309862332,FRAX,USDe,USDe -> FRAX,3.0
560,110,248933714159377910000000,248846587359422127731500,Lifi,2025-09-24 01:10:39.626287+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248933.7141593779,248846.58735942212,250000.0,0.9957348566375116,0.9953863494376884,GHO,FRAX,FRAX -> GHO,3.0
561,111,149618474907405155041280,149566108441187563237016,Lifi,2025-09-24 01:10:40.891647+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149618.47490740515,149566.10844118756,150000.0,0.997456499382701,0.9971073896079172,crvUSD,USDC,USDC -> crvUSD,3.0
562,112,99705761962,99670864945,Lifi,2025-09-24 01:10:44.064168+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99705.761962,99670.864945,100000.0,0.99705761962,0.99670864945,USDT,USDC,USDC -> USDT,3.0
563,113,199585854850,199515999801,Lifi,2025-09-24 01:10:43.349310+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199585.85485,199515.999801,200000.0,0.99792927425,0.997579999005,USDC,USDT,USDT -> USDC,3.0
564,114,248735363297,248648305920,Lifi,2025-09-24 01:10:45.205169+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248735.363297,248648.30592,250000.0,0.994941453188,0.99459322368,USDT,FRAX,FRAX -> USDT,3.0
565,115,99854706751605470000000,99819757604242408085500,Lifi,2025-09-24 01:10:47.228550+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99854.70675160548,99819.7576042424,100000.0,0.9985470675160548,0.998197576042424,crvUSD,USDe,USDe -> crvUSD,3.0
566,116,99680504930065086191573,99645616753339563411406,Lifi,2025-09-24 01:10:47.124761+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99680.50493006509,99645.61675333958,100000.0,0.9968050493006508,0.9964561675333958,USDe,USDT,USDT -> USDe,3.0
567,117,249224768174049349074944,249137539505188431802768,Lifi,2025-09-24 01:10:48.583916+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249224.76817404936,249137.53950518844,250000.0,0.9968990726961974,0.9965501580207538,crvUSD,GHO,GHO -> crvUSD,3.0
568,118,49751769067,49734355948,Lifi,2025-09-24 01:10:49.805207+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49751.769067,49734.355948,50000.0,0.99503538134,0.99468711896,USDT,FRAX,FRAX -> USDT,3.0
569,119,149536755838771932430336,149484417974228362253985,Lifi,2025-09-24 01:10:52.365280+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149536.75583877193,149484.41797422836,150000.0,0.9969117055918127,0.9965627864948556,crvUSD,GHO,GHO -> crvUSD,3.0
570,120,249945946018475132000000,249858464937368665703800,Lifi,2025-09-24 01:10:52.070045+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249945.9460184751,249858.46493736864,250000.0,0.9997837840739006,0.9994338597494744,FRAX,USDT,USDT -> FRAX,3.0
571,121,49899987956826160234496,49882522961041271078414,Lifi,2025-09-24 01:10:54.217481+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49899.98795682616,49882.52296104127,50000.0,0.9979997591365232,0.9976504592208254,GHO,USDC,USDC -> GHO,3.0
572,122,49716057287112054013952,49698656667061564795047,Lifi,2025-09-24 01:10:54.599338+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49716.05728711205,49698.656667061565,50000.0,0.9943211457422412,0.9939731333412312,USDe,FRAX,FRAX -> USDe,3.0
573,123,99733227114,99698320485,Lifi,2025-09-24 01:10:56.161852+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99733.227114,99698.320485,100000.0,0.99733227114,0.99698320485,USDC,crvUSD,crvUSD -> USDC,3.0
574,124,49867971288,49850517498,Lifi,2025-09-24 01:10:59.021795+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49867.971288,49850.517498,50000.0,0.99735942576,0.99701034996,USDC,crvUSD,crvUSD -> USDC,3.0
575,125,149453252798511167635040,149400944160031688726368,Lifi,2025-09-24 01:10:58.359508+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149453.25279851118,149400.94416003168,150000.0,0.9963550186567413,0.9960062944002112,USDe,USDC,USDC -> USDe,3.0
576,126,199062942873444430000000,198993270843438724449500,Lifi,2025-09-24 01:10:59.616526+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199062.94287344444,198993.27084343875,200000.0,0.9953147143672222,0.9949663542171936,crvUSD,FRAX,FRAX -> crvUSD,3.0
577,127,149371229945395457032192,149318950014914568622231,Lifi,2025-09-24 01:11:01.898949+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149371.22994539546,149318.9500149146,150000.0,0.9958081996359698,0.9954596667660972,GHO,FRAX,FRAX -> GHO,3.0
578,128,149519482123712455497128,149467150304969156137704,Lifi,2025-09-24 01:11:02.091422+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149519.48212371246,149467.15030496917,150000.0,0.9967965474914164,0.9964476686997944,USDe,USDT,USDT -> USDe,3.0
579,129,49966222568339296747520,49948734390440377993658,Lifi,2025-09-24 01:11:03.375183+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49966.2225683393,49948.734390440375,50000.0,0.999324451366786,0.9989746878088076,FRAX,crvUSD,crvUSD -> FRAX,3.0
580,130,199632217973,199562346697,Lifi,2025-09-24 01:11:04.596219+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199632.217973,199562.346697,200000.0,0.998161089865,0.997811733485,USDT,USDe,USDe -> USDT,3.0
581,131,249471203237394284281856,249383888316261196282357,Lifi,2025-09-24 01:11:06.096870+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249471.20323739428,249383.8883162612,250000.0,0.9978848129495772,0.9975355532650448,crvUSD,USDT,USDT -> crvUSD,3.0
582,132,149532995080,149480658532,Lifi,2025-09-24 01:11:07.123094+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149532.99508,149480.658532,150000.0,0.9968866338666666,0.9965377235466668,USDT,crvUSD,crvUSD -> USDT,3.0
583,133,99907471256020512000000,99872503641080904820800,Lifi,2025-09-24 01:11:08.339650+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99907.47125602052,99872.5036410809,100000.0,0.9990747125602052,0.998725036410809,GHO,USDe,USDe -> GHO,3.0
584,134,49938771821933841350656,49921293251796164506183,Lifi,2025-09-24 01:11:13.012606+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49938.77182193384,49921.29325179617,50000.0,0.9987754364386768,0.9984258650359232,FRAX,GHO,GHO -> FRAX,3.0
585,135,99941723394089068527616,99906743790901137353631,Lifi,2025-09-24 01:11:12.080587+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99941.72339408907,99906.74379090114,100000.0,0.9994172339408908,0.9990674379090112,FRAX,USDC,USDC -> FRAX,3.0
586,136,199377267222,199307485178,Lifi,2025-09-24 01:11:12.083441+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199377.267222,199307.485178,200000.0,0.99688633611,0.99653742589,USDT,crvUSD,crvUSD -> USDT,3.0
587,137,249768076203227312000000,249680657376556182440800,Lifi,2025-09-24 01:11:13.409876+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249768.0762032273,249680.6573765562,250000.0,0.9990723048129092,0.9987226295062248,GHO,USDe,USDe -> GHO,3.0
588,138,149674038609395313000000,149621652695882024640450,Lifi,2025-09-24 01:11:16.707457+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149674.03860939533,149621.65269588202,150000.0,0.9978269240626356,0.9974776846392136,GHO,crvUSD,crvUSD -> GHO,3.0
589,139,149237501187,149185268062,Lifi,2025-09-24 01:11:17.530312+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149237.501187,149185.268062,150000.0,0.99491667458,0.9945684537466666,USDT,FRAX,FRAX -> USDT,3.0
590,140,199842503894064983000000,199772559017702060255950,Lifi,2025-09-24 01:11:17.066307+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199842.50389406495,199772.5590177021,200000.0,0.999212519470325,0.9988627950885104,FRAX,crvUSD,crvUSD -> FRAX,3.0
591,141,249602653814026715000000,249515292885191805649750,Lifi,2025-09-24 01:11:18.996880+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249602.6538140267,249515.29288519183,250000.0,0.9984106152561067,0.9980611715407672,GHO,USDT,USDT -> GHO,3.0
592,142,248824342764938170000000,248737254244970441640500,Lifi,2025-09-24 01:11:19.627749+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248824.34276493816,248737.2542449704,250000.0,0.9952973710597528,0.9949490169798816,crvUSD,FRAX,FRAX -> crvUSD,3.0
593,143,199294626198,199224873079,Lifi,2025-09-24 01:11:20.829406+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199294.626198,199224.873079,200000.0,0.99647313099,0.996124365395,USDT,GHO,GHO -> USDT,3.0
594,144,99928112121632447000000,99893137282389875643550,Lifi,2025-09-24 01:11:22.774110+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99928.11212163244,99893.13728238989,100000.0,0.9992811212163244,0.9989313728238988,FRAX,crvUSD,crvUSD -> FRAX,3.0
595,145,149371557523015666000000,149319277477882610516900,Lifi,2025-09-24 01:11:23.989748+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149371.55752301565,149319.27747788263,150000.0,0.995810383486771,0.9954618498525508,USDe,GHO,GHO -> USDe,3.0
596,146,99864089265,99829136834,Lifi,2025-09-24 01:11:24.607382+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99864.089265,99829.136834,100000.0,0.99864089265,0.99829136834,USDC,USDe,USDe -> USDC,3.0
597,147,99889525381194751934464,99854564047311333771287,Lifi,2025-09-24 01:11:26.677077+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99889.52538119476,99854.56404731132,100000.0,0.9988952538119474,0.9985456404731132,FRAX,GHO,GHO -> FRAX,3.0
598,148,99431183204324303132155,99401353849363005841215,Lifi,2025-09-24 01:11:27.086864+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99431.1832043243,99401.353849363,100000.0,0.994311832043243,0.99401353849363,USDe,FRAX,FRAX -> USDe,3.0
599,149,199272571349634608267264,199202825949662236154370,Lifi,2025-09-24 01:11:28.328080+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199272.5713496346,199202.82594966225,200000.0,0.996362856748173,0.9960141297483112,USDe,USDC,USDC -> USDe,3.0
600,0,199595155311057287000000,199525297006698416949550,Lifi,2025-09-24 01:41:32.277027+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199595.1553110573,199525.2970066984,200000.0,0.9979757765552864,0.997626485033492,GHO,USDC,USDC -> GHO,4.0
601,1,249114820683,249027630496,Lifi,2025-09-24 01:41:31.183692+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249114.820683,249027.630496,250000.0,0.996459282732,0.996110521984,USDT,GHO,GHO -> USDT,4.0
602,2,149209542355,149157319015,Lifi,2025-09-24 01:41:32.694443+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149209.542355,149157.319015,150000.0,0.9947302823666668,0.9943821267666666,USDT,FRAX,FRAX -> USDT,4.0
603,3,249484365206,249397045678,Lifi,2025-09-24 01:41:31.186110+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249484.365206,249397.045678,250000.0,0.997937460824,0.997588182712,USDC,USDT,USDT -> USDC,4.0
604,4,199073670539,199003994754,Lifi,2025-09-24 01:41:31.185890+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199073.670539,199003.994754,200000.0,0.995368352695,0.99501997377,USDC,FRAX,FRAX -> USDC,4.0
605,5,199366531554204830383892,199296753268160858693258,Lifi,2025-09-24 01:41:31.430407+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199366.5315542048,199296.7532681609,200000.0,0.996832657771024,0.9964837663408044,USDe,USDT,USDT -> USDe,4.0
606,6,99783691139877378719744,99748766847978421637192,Lifi,2025-09-24 01:41:31.607088+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99783.69113987738,99748.76684797843,100000.0,0.9978369113987738,0.9974876684797844,GHO,crvUSD,crvUSD -> GHO,4.0
607,7,199872969585629050000000,199803014046274079832500,Lifi,2025-09-24 01:41:31.185634+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199872.96958562903,199803.01404627407,200000.0,0.9993648479281452,0.9990150702313704,FRAX,USDC,USDC -> FRAX,4.0
608,8,199293086662,199223334082,Lifi,2025-09-24 01:41:32.324932+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199293.086662,199223.334082,200000.0,0.99646543331,0.99611667041,USDT,GHO,GHO -> USDT,4.0
